Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
0.0108677,0.0110667,-0.0172211,-0.0162119,-0.123282,-0.118949,-0.336243,-nan,
0.0921853,0.0921907,0.350353,0.338176,0.951093,0.742212,-nan,-nan,
0.0700484,0.0701832,0.29893,0.291803,0.723652,0.621879,-nan,-nan,
-0.253315,-0.24808,-0.3849,-0.367099,-0.596445,-0.534979,-nan,-nan,
-0.0997765,-0.0993205,-0.342779,-0.329723,-0.950676,-0.739221,-nan,-nan,
-0.0322959,-0.0320987,0.0434194,0.0443078,0.114527,0.117062,-nan,-nan,
-0.0867025,-0.0863607,-0.0888585,-0.0879042,-0.0431851,-0.0394326,0.0329886,-nan,
-0.0990698,-0.0986102,0.14548,0.145759,0.689877,0.601257,-nan,-nan,
-0.023081,-0.0228775,0.0530723,0.0538904,0.136703,0.138614,-nan,-nan,
-0.258505,-0.252901,-0.541961,-0.4946,-1.5002,-0.904955,-nan,-nan,
-0.143112,-0.142004,-0.0634069,-0.062342,0.037786,0.0415543,0.145592,-nan,
-0.117788,-0.117078,-0.0329058,-0.0317473,0.0313385,0.0370509,0.062279,-nan,
-0.421435,-0.398259,-0.603322,-0.539786,-0.853922,-0.691386,-1.36456,-nan,
-0.11582,-0.115023,-0.00213385,-0.000713417,0.124459,0.12843,0.25412,-nan,
-0.241275,-0.236539,0.0961262,0.0978007,0.686555,0.601732,-nan,-nan,
-0.420255,-0.397186,-0.792121,-0.660181,-nan,-nan,-nan,-nan,
-0.43834,-0.412305,-0.299455,-0.289967,-0.100842,-nan,-nan,-nan,
-0.320056,-0.309461,-0.0899484,-0.0882528,0.328838,-nan,-nan,-nan,
-0.37722,-0.360288,-0.35867,-0.343583,-0.413018,-nan,-nan,-nan,
-0.22451,-0.220676,-0.111347,-0.109628,-0.0259573,-nan,-nan,-nan,
-0.32889,-0.317392,-0.439495,-0.412663,-0.729634,-nan,-nan,-nan,
-0.285218,-0.277665,-0.0304025,-0.0289691,0.509949,-nan,-nan,-nan,
-0.448009,-0.420321,-0.47649,-0.443253,-0.315209,-nan,-nan,-nan,
-0.487917,-0.452634,-0.593416,-0.53234,-0.702872,-nan,-nan,-nan,
-0.494631,-0.457996,-0.672724,-0.587188,-1.04352,-nan,-nan,-nan,
-0.452419,-0.42398,-0.507131,-0.467562,-0.498997,-nan,-nan,-nan,
-0.615331,-0.548102,-0.723061,-0.619303,-0.721664,-nan,-nan,-nan,
-0.442461,-0.415761,-0.369967,-0.353398,-0.312088,-nan,-nan,-nan,
-0.437517,-0.411599,-0.487392,-0.451743,-0.553875,-nan,-nan,-nan,
-0.568489,-0.514443,-0.639919,-0.565191,-0.58698,-nan,-nan,-nan,
-0.49966,-0.46194,-0.911546,-0.722517,-nan,-nan,-nan,-nan,
