Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
0.121206,0.129453,0.131183,0.165126,0.159622,0.2355,0.22413,-nan,
0.0446154,0.052024,-0.0439386,-0.0172148,-0.108394,-0.0450801,-0.135384,-nan,
0.20513,0.211855,0.350086,0.371582,0.535895,0.551119,0.806356,-nan,
0.15012,0.158025,0.236156,0.266056,0.349281,0.403334,0.508286,-nan,
0.263493,0.267425,0.36071,0.380069,0.488415,0.514562,0.669065,-nan,
0.17081,0.178225,0.234094,0.264535,0.322069,0.381555,0.450308,-nan,
0.255314,0.260036,0.34881,0.372692,0.47156,0.50929,0.64345,-nan,
0.0233733,0.0310457,-0.00959377,0.0214013,-0.01966,0.0533221,0.00400191,-nan,
0.0156254,0.0231275,-0.0218519,0.0074792,-0.0360841,0.0319777,-0.0168529,-nan,
-0.0122188,-0.00522487,-0.145614,-0.119247,-0.257626,-0.191987,-0.343328,-nan,
0.0334343,0.0406107,0.0276628,0.0559058,0.0465985,0.111759,0.0968811,-nan,
0.0495108,0.0567516,0.132944,0.162824,0.199936,0.262887,0.258496,-nan,
-0.137103,-0.132156,-0.202317,-0.181459,-0.295659,-0.238213,-0.42417,-nan,
0.0341371,0.0417083,0.0580756,0.0881283,0.106222,0.171181,0.184774,-nan,
-0.0478684,-0.0410695,0.00524924,0.0355343,0.231062,0.298269,0.731959,-nan,
0.308096,0.309611,0.509024,0.50587,0.822422,0.727274,1.58501,-nan,
0.0735402,0.0805543,0.0352298,0.0605029,0.00929967,0.0623198,-0.00341398,-nan,
0.234587,0.239937,0.393501,0.408457,0.692293,0.649088,1.54547,-nan,
0.0852308,0.0923531,-0.0336311,-0.00987554,-0.258896,-0.212593,-0.666841,-nan,
0.0103561,0.0157032,-0.0122913,0.0110477,-0.0949286,-0.0434022,-0.254549,-nan,
0.0909067,0.0972457,0.351052,0.368578,0.987704,0.792007,-nan,-nan,
0.0682005,0.0743466,0.300913,0.323296,0.757258,0.685918,-nan,-nan,
-0.254303,-0.248624,-0.376542,-0.358384,-0.543618,-0.494913,-nan,-nan,
-0.102544,-0.0983816,-0.336149,-0.315749,-0.884665,-0.704639,-nan,-nan,
-0.0365396,-0.0316037,0.0441121,0.0651529,0.141223,0.195218,-nan,-nan,
-0.0909732,-0.087026,-0.0877388,-0.070002,-0.0226363,0.0336529,0.109582,-nan,
-0.104397,-0.100095,0.143834,0.170698,0.711015,0.666765,-nan,-nan,
-0.0296752,-0.0245581,0.0542815,0.0743422,0.171931,0.225411,-nan,-nan,
-0.265056,-0.257921,-0.54102,-0.493128,-1.43101,-0.896119,-nan,-nan,
-0.151498,-0.146399,-0.0681981,-0.0461049,0.0532555,0.109579,0.215975,-nan,
-0.127618,-0.122449,-0.0414293,-0.0165476,0.040616,0.117353,0.138696,-nan,
-0.431937,-0.408259,-0.607987,-0.546793,-0.822112,-0.65995,-1.14567,-nan,
-0.12804,-0.120677,-0.0113215,0.0180073,0.139069,0.212236,0.34591,-nan,
-0.253713,-0.244201,0.0882431,0.126942,0.685436,0.669574,-nan,-nan,
-0.433451,-0.407986,-0.799248,-0.671769,-nan,-nan,-nan,-nan,
-0.451096,-0.422494,-0.30601,-0.278994,-0.09666,-nan,-nan,-nan,
-0.332758,-0.318012,-0.0927408,-0.0627598,0.355402,-nan,-nan,-nan,
-0.389384,-0.369656,-0.361069,-0.334563,-0.381028,-nan,-nan,-nan,
-0.236773,-0.228591,-0.116199,-0.0891782,-0.00110692,-nan,-nan,-nan,
-0.341462,-0.325117,-0.443999,-0.40438,-0.680421,-nan,-nan,-nan,
-0.297638,-0.286725,-0.0344283,-0.00433977,0.518196,-nan,-nan,-nan,
-0.461052,-0.431005,-0.477511,-0.437852,-0.289558,-nan,-nan,-nan,
-0.501264,-0.463461,-0.59483,-0.530755,-0.659761,-nan,-nan,-nan,
-0.507671,-0.469232,-0.670755,-0.589865,-0.95874,-nan,-nan,-nan,
-0.465049,-0.434916,-0.506158,-0.461067,-0.446545,-nan,-nan,-nan,
-0.628928,-0.560873,-0.720959,-0.623566,-0.657455,-nan,-nan,-nan,
-0.453649,-0.42528,-0.367172,-0.337192,-0.256896,-nan,-nan,-nan,
-0.448633,-0.41996,-0.48312,-0.43824,-0.485139,-nan,-nan,-nan,
-0.579601,-0.525114,-0.633464,-0.562997,-0.516728,-nan,-nan,-nan,
-0.510396,-0.470965,-0.898058,-0.724357,-nan,-nan,-nan,-nan,
-0.374894,-0.355629,-0.27526,-0.231651,-0.0360341,-nan,-nan,-nan,
-0.302613,-0.291019,-0.465819,-0.418577,-0.975867,-nan,-nan,-nan,
-0.242483,-0.233068,-0.16912,-0.124606,0.0169704,-nan,-nan,-nan,
-0.46048,-0.430361,-0.58568,-0.514814,-0.654976,-nan,-nan,-nan,
-0.251228,-0.240153,-0.14269,-0.0918674,0.0576186,-nan,-nan,-nan,
-0.339597,-0.324756,-0.414945,-0.37043,-0.442673,-nan,-nan,-nan,
-0.0653635,-0.056738,0.177977,0.243239,0.699173,-nan,-nan,-nan,
-0.291022,-0.279879,-0.265477,-0.223751,-0.160476,-nan,-nan,-nan,
-0.464482,-0.433288,-0.41374,-0.365619,-0.192581,-nan,-nan,-nan,
-0.353245,-0.336046,-0.387249,-0.33893,-0.488908,-nan,-nan,-nan,
-0.351028,-0.333672,-0.350281,-0.303879,-0.365962,-nan,-nan,-nan,
-0.292037,-0.279484,-0.0849776,-0.0274305,0.334951,-nan,-nan,-nan,
-0.373392,-0.355184,-0.564037,-0.503016,-0.853738,-nan,-nan,-nan,
-0.408377,-0.386409,-0.298289,-0.256919,-0.146502,-nan,-nan,-nan,
-0.37275,-0.354135,-0.856968,-0.697597,-nan,-nan,-nan,-nan,
-0.109641,-0.10015,0.132853,0.212733,0.780229,-nan,-nan,-nan,
-0.292086,-0.280885,-0.452944,-0.399685,-0.848521,-nan,-nan,-nan,
-0.128168,-0.119561,0.0359317,0.109141,0.585218,-nan,-nan,-nan,
-0.017563,-0.00590225,0.0746778,0.154681,0.151382,-nan,-nan,-nan,
-0.122615,-0.114422,-0.185422,-0.13225,-0.465125,-nan,-nan,-nan,
-0.0426679,-0.0331045,-0.00195224,0.0651117,0.136692,-nan,-nan,-nan,
-0.0019772,0.00799041,0.344886,0.416202,1.43902,-nan,-nan,-nan,
-0.293666,-0.283752,-0.442958,-0.398044,-nan,-nan,-nan,-nan,
-0.185278,-0.178003,-0.234247,-0.188689,-0.554878,-nan,-nan,-nan,
-0.49161,-0.457865,-0.40641,-0.360828,-0.169819,-nan,-nan,-nan,
-0.296617,-0.285814,-0.26229,-0.225272,-0.407648,-nan,-nan,-nan,
-0.362455,-0.345908,-0.427111,-0.381126,-0.237294,-nan,-nan,-nan,
-0.175018,-0.165986,0.0775963,0.146602,-nan,-nan,-nan,-nan,
-0.112176,-0.102476,-0.201756,-0.157328,-0.59158,-nan,-nan,-nan,
-0.00901046,0.00483485,-0.01089,0.0587751,0.0636179,-nan,-nan,-nan,
-0.0431544,-0.0309648,0.282606,0.362083,1.19086,-nan,-nan,-nan,
-0.284959,-0.273331,-0.600259,-0.537959,-nan,-nan,-nan,-nan,
-0.0834729,-0.0721106,0.0625852,0.135774,0.0793906,-nan,-nan,-nan,
0.0205996,0.0359464,0.224906,0.309062,1.01959,-nan,-nan,-nan,
0.0307979,0.0454649,0.0891779,0.162187,-0.142936,-nan,-nan,-nan,
-0.131877,-0.12022,-0.206365,-0.154899,-0.315643,-nan,-nan,-nan,
0.121289,0.137954,0.207738,0.289242,0.637958,-nan,-nan,-nan,
-0.198587,-0.188066,-0.321881,-0.275727,-0.477125,-nan,-nan,-nan,
-0.0585587,-0.0469903,-nan,-nan,-nan,-nan,-nan,-nan,
-0.0977474,-0.0855091,-0.109785,-nan,-nan,-nan,-nan,-nan,
-0.00468792,0.00930444,0.182092,-nan,-nan,-nan,-nan,-nan,
-0.0359086,-0.0219005,0.047888,-nan,-nan,-nan,-nan,-nan,
-0.189966,-0.179051,-0.131084,-nan,-nan,-nan,-nan,-nan,
-0.162599,-0.152124,-0.151754,-nan,-nan,-nan,-nan,-nan,
-0.0504439,-0.0364398,0.155391,-nan,-nan,-nan,-nan,-nan,
0.0881339,0.106102,0.000213316,-nan,-nan,-nan,-nan,-nan,
-0.18227,-0.171179,-0.142115,-nan,-nan,-nan,-nan,-nan,
-0.170833,-0.159255,0.00227257,-nan,-nan,-nan,-nan,-nan,
-0.212338,-0.200898,-0.211145,-nan,-nan,-nan,-nan,-nan,
-0.136841,-0.124614,-0.217026,-nan,-nan,-nan,-nan,-nan,
-0.174548,-0.162697,-0.210798,-nan,-nan,-nan,-nan,-nan,
-0.271958,-0.258783,-0.304893,-nan,-nan,-nan,-nan,-nan,
-0.0347389,-0.0192005,0.205759,-nan,-nan,-nan,-nan,-nan,
-0.0077758,0.00852695,-0.166768,-nan,-nan,-nan,-nan,-nan,
0.103608,0.123513,0.22079,-nan,-nan,-nan,-nan,-nan,
0.166046,0.186678,-0.0688554,-nan,-nan,-nan,-nan,-nan,
0.419373,0.422596,0.767049,-nan,-nan,-nan,-nan,-nan,
0.493773,0.483967,0.786184,-nan,-nan,-nan,-nan,-nan,
0.494945,0.48477,0.41659,-nan,-nan,-nan,-nan,-nan,
0.619398,0.577564,0.661075,-nan,-nan,-nan,-nan,-nan,
0.316648,0.332194,0.290778,-nan,-nan,-nan,-nan,-nan,
0.346046,0.358103,0.474316,-nan,-nan,-nan,-nan,-nan,
0.712319,0.63803,0.826232,-nan,-nan,-nan,-nan,-nan,
0.466417,0.459531,0.466604,-nan,-nan,-nan,-nan,-nan,
0.43354,0.432011,0.184066,-nan,-nan,-nan,-nan,-nan,
0.523104,0.504743,0.836239,-nan,-nan,-nan,-nan,-nan,
0.474692,0.466632,0.31496,-nan,-nan,-nan,-nan,-nan,
0.468734,0.461002,0.364953,-nan,-nan,-nan,-nan,-nan,
0.452622,0.448187,0.62265,-nan,-nan,-nan,-nan,-nan,
0.586048,0.551665,0.509755,-nan,-nan,-nan,-nan,-nan,
0.42493,0.424414,0.40677,-nan,-nan,-nan,-nan,-nan,
0.287181,0.300009,0.682017,-nan,-nan,-nan,-nan,-nan,
0.369895,0.376077,0.279973,-nan,-nan,-nan,-nan,-nan,
0.424548,0.423573,0.926419,-nan,-nan,-nan,-nan,-nan,
0.297962,0.309982,0.149325,-nan,-nan,-nan,-nan,-nan,
0.0546518,0.0677325,0.147017,-nan,-nan,-nan,-nan,-nan,
0.0503821,0.0628888,-0.0987006,-nan,-nan,-nan,-nan,-nan,
-0.0398326,-0.0310766,-0.0747305,-nan,-nan,-nan,-nan,-nan,
-0.0288694,-0.0198009,-0.102604,-nan,-nan,-nan,-nan,-nan,
0.0934506,0.106706,0.158462,-nan,-nan,-nan,-nan,-nan,
0.256121,0.269481,0.573081,-nan,-nan,-nan,-nan,-nan,
0.098572,0.111934,-0.0663921,-nan,-nan,-nan,-nan,-nan,
0.146879,0.161229,0.0738246,-nan,-nan,-nan,-nan,-nan,
0.376846,0.381396,0.402483,-nan,-nan,-nan,-nan,-nan,
0.14202,0.15567,0.342534,-nan,-nan,-nan,-nan,-nan,
0.185707,0.199751,-0.0328347,-nan,-nan,-nan,-nan,-nan,
0.304673,0.31531,0.764244,-nan,-nan,-nan,-nan,-nan,
0.230178,0.243863,0.117227,-nan,-nan,-nan,-nan,-nan,
0.239193,0.25236,0.309205,-nan,-nan,-nan,-nan,-nan,
0.359212,0.365753,0.287876,-nan,-nan,-nan,-nan,-nan,
0.720596,0.641056,0.817913,-nan,-nan,-nan,-nan,-nan,
0.659833,0.600148,0.990314,-nan,-nan,-nan,-nan,-nan,
0.396587,0.395964,0.390956,-nan,-nan,-nan,-nan,-nan,
0.546681,0.518958,0.432211,-nan,-nan,-nan,-nan,-nan,
0.318238,0.324182,0.198781,-nan,-nan,-nan,-nan,-nan,
0.647792,0.591402,1.35101,-nan,-nan,-nan,-nan,-nan,
0.637867,0.583234,0.649726,-nan,-nan,-nan,-nan,-nan,
0.556545,0.524472,0.641776,-nan,-nan,-nan,-nan,-nan,
0.380397,0.378584,0.318174,-nan,-nan,-nan,-nan,-nan,
0.695106,0.621238,0.789576,-nan,-nan,-nan,-nan,-nan,
0.412084,0.404376,0.553613,-nan,-nan,-nan,-nan,-nan,
0.457998,0.443304,0.218727,-nan,-nan,-nan,-nan,-nan,
0.218777,0.222072,0.210343,-nan,-nan,-nan,-nan,-nan,
0.173559,0.176359,0.0824353,-nan,-nan,-nan,-nan,-nan,
0.283145,0.284965,0.24014,-nan,-nan,-nan,-nan,-nan,
0.424945,0.414917,0.178462,-nan,-nan,-nan,-nan,-nan,
0.210766,0.213762,0.137526,-nan,-nan,-nan,-nan,-nan,
0.182309,0.184875,0.169923,-nan,-nan,-nan,-nan,-nan,
0.0891438,0.0892862,-0.0426358,-nan,-nan,-nan,-nan,-nan,
0.325877,0.32545,0.647952,-nan,-nan,-nan,-nan,-nan,
0.256132,0.258209,0.241817,-nan,-nan,-nan,-nan,-nan,
0.126464,0.127953,-0.220565,-nan,-nan,-nan,-nan,-nan,
0.0722263,0.0716599,0.240569,-nan,-nan,-nan,-nan,-nan,
0.256582,0.259079,0.280861,-nan,-nan,-nan,-nan,-nan,
0.485733,0.466277,0.375067,-nan,-nan,-nan,-nan,-nan,
0.358133,0.355084,0.385937,-nan,-nan,-nan,-nan,-nan,
0.387421,0.381363,0.379911,-nan,-nan,-nan,-nan,-nan,
0.472473,0.454952,0.475916,-nan,-nan,-nan,-nan,-nan,
0.562105,0.526337,0.386989,-nan,-nan,-nan,-nan,-nan,
0.641106,0.583412,0.844919,-nan,-nan,-nan,-nan,-nan,
0.606809,0.558844,0.819346,-nan,-nan,-nan,-nan,-nan,
0.474719,0.45626,0.38646,-nan,-nan,-nan,-nan,-nan,
0.381724,0.375072,0.32203,-nan,-nan,-nan,-nan,-nan,
0.263262,0.263509,0.391486,-nan,-nan,-nan,-nan,-nan,
0.44798,0.433201,0.806823,-nan,-nan,-nan,-nan,-nan,
0.457936,0.441482,0.471878,-nan,-nan,-nan,-nan,-nan,
0.351386,0.347039,0.462236,-nan,-nan,-nan,-nan,-nan,
0.265544,0.26535,0.257488,-nan,-nan,-nan,-nan,-nan,
0.167814,0.167705,0.051925,-nan,-nan,-nan,-nan,-nan,
-0.00682235,-0.0140364,-0.159095,-nan,-nan,-nan,-nan,-nan,
-0.182,-0.195285,-0.0233282,-nan,-nan,-nan,-nan,-nan,
-0.188444,-0.201748,-0.230199,-nan,-nan,-nan,-nan,-nan,
-0.316345,-0.326993,-0.58242,-nan,-nan,-nan,-nan,-nan,
-0.152515,-0.165436,0.0709413,-nan,-nan,-nan,-nan,-nan,
-0.446733,-0.443406,-0.490539,-nan,-nan,-nan,-nan,-nan,
-0.30581,-0.316109,-0.429934,-nan,-nan,-nan,-nan,-nan,
-0.6135,-0.572136,-0.508329,-nan,-nan,-nan,-nan,-nan,
-0.292594,-0.301887,-0.293546,-nan,-nan,-nan,-nan,-nan,
-0.522888,-0.502896,-0.681489,-nan,-nan,-nan,-nan,-nan,
-0.571284,-0.539824,-1.41565,-nan,-nan,-nan,-nan,-nan,
-0.402247,-0.401715,-0.431067,-nan,-nan,-nan,-nan,-nan,
-0.170741,-0.179342,0.0203166,-nan,-nan,-nan,-nan,-nan,
-0.14928,-0.156855,-0.307889,-nan,-nan,-nan,-nan,-nan,
-0.100674,-0.106551,0.0865842,-nan,-nan,-nan,-nan,-nan,
-0.310478,-0.317302,-0.731444,-nan,-nan,-nan,-nan,-nan,
-0.110687,-0.116674,-0.162842,-nan,-nan,-nan,-nan,-nan,
-0.346348,-0.350407,-0.322931,-nan,-nan,-nan,-nan,-nan,
-0.0969277,-0.102067,0.0366091,-nan,-nan,-nan,-nan,-nan,
-0.259295,-0.267787,-0.643343,-nan,-nan,-nan,-nan,-nan,
-0.146216,-0.153719,0.0513448,-nan,-nan,-nan,-nan,-nan,
-0.256433,-0.265118,-0.316524,-nan,-nan,-nan,-nan,-nan,
-0.235118,-0.244191,-0.0192886,-nan,-nan,-nan,-nan,-nan,
-0.413008,-0.410968,-0.359765,-nan,-nan,-nan,-nan,-nan,
-0.724743,-0.644767,-0.927305,-nan,-nan,-nan,-nan,-nan,
-0.659696,-0.600864,-0.907569,-nan,-nan,-nan,-nan,-nan,
-0.523616,-0.501259,-0.290362,-nan,-nan,-nan,-nan,-nan,
-0.367921,-0.367551,-0.332074,-nan,-nan,-nan,-nan,-nan,
-0.352568,-0.353262,-0.248112,-nan,-nan,-nan,-nan,-nan,
-0.423197,-0.417271,-0.742908,-nan,-nan,-nan,-nan,-nan,
-0.500635,-0.482353,-0.417194,-nan,-nan,-nan,-nan,-nan,
-0.368944,-0.368831,-0.227174,-nan,-nan,-nan,-nan,-nan,
-0.25822,-0.263287,-0.196878,-nan,-nan,-nan,-nan,-nan,
-0.420165,-0.414354,-0.653143,-nan,-nan,-nan,-nan,-nan,
-0.451859,-0.441376,-0.766282,-nan,-nan,-nan,-nan,-nan,
-0.454997,-0.444287,-0.330132,-nan,-nan,-nan,-nan,-nan,
-0.427928,-0.421025,-0.463678,-nan,-nan,-nan,-nan,-nan,
-0.586837,-0.549068,-0.7213,-nan,-nan,-nan,-nan,-nan,
-0.618569,-0.571814,-0.786213,-nan,-nan,-nan,-nan,-nan,
-0.40257,-0.397806,-0.539943,-nan,-nan,-nan,-nan,-nan,
-0.362773,-0.361466,-0.387545,-nan,-nan,-nan,-nan,-nan,
-0.555765,-0.525077,-0.448907,-nan,-nan,-nan,-nan,-nan,
-0.406233,-0.400297,-0.323782,-nan,-nan,-nan,-nan,-nan,
-0.25844,-0.260921,-0.144275,-nan,-nan,-nan,-nan,-nan,
-0.356634,-0.354796,-0.575802,-nan,-nan,-nan,-nan,-nan,
-0.340155,-0.339828,-0.364135,-nan,-nan,-nan,-nan,-nan,
-0.109594,-0.108862,-0.0191857,-nan,-nan,-nan,-nan,-nan,
-0.037801,-0.0327796,0.0457852,-nan,-nan,-nan,-nan,-nan,
0.0733239,0.0847693,0.174925,-nan,-nan,-nan,-nan,-nan,
-0.0150695,-0.00803262,0.161583,-nan,-nan,-nan,-nan,-nan,
0.0514288,0.061719,0.226272,-nan,-nan,-nan,-nan,-nan,
0.0531265,0.0636274,0.0588804,-nan,-nan,-nan,-nan,-nan,
-0.00522521,0.00180349,0.115427,-nan,-nan,-nan,-nan,-nan,
0.23269,0.248878,0.0753091,-nan,-nan,-nan,-nan,-nan,
0.201074,0.217106,0.526105,-nan,-nan,-nan,-nan,-nan,
-0.0655064,-0.0621225,-0.18407,-nan,-nan,-nan,-nan,-nan,
-0.00911604,-0.00240021,0.298862,-nan,-nan,-nan,-nan,-nan,
-0.127879,-0.127868,-0.400529,-nan,-nan,-nan,-nan,-nan,
0.0897499,0.102207,0.327951,-nan,-nan,-nan,-nan,-nan,
-0.105222,-0.104216,-0.0238825,-nan,-nan,-nan,-nan,-nan,
-0.206099,-0.209045,-0.331458,-nan,-nan,-nan,-nan,-nan,
-0.431632,-0.423461,-0.725249,-nan,-nan,-nan,-nan,-nan,
-0.347836,-0.34729,-0.363768,-nan,-nan,-nan,-nan,-nan,
-0.351846,-0.350979,-0.397668,-nan,-nan,-nan,-nan,-nan,
-0.10399,-0.102512,0.104395,-nan,-nan,-nan,-nan,-nan,
-0.302726,-0.304397,-0.520335,-nan,-nan,-nan,-nan,-nan,
-0.0432226,-0.0376618,0.193123,-nan,-nan,-nan,-nan,-nan,
-0.42943,-0.421138,-0.758154,-nan,-nan,-nan,-nan,-nan,
-0.306517,-0.306733,-0.134736,-nan,-nan,-nan,-nan,-nan,
