Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
0.532767,0.63618,0.803742,0.820779,1.2901,0.873928,1.67356,-nan,
0.297395,0.451963,0.383928,0.564069,0.499807,0.30919,0.240184,-nan,
0.314635,0.460209,0.390556,0.539865,0.466756,0.21547,0.154383,-nan,
0.296817,0.442954,0.27212,0.433326,0.259162,-0.0253977,-0.145256,-nan,
0.372625,0.505598,0.485702,0.612736,0.597568,0.341046,0.303001,-nan,
0.420233,0.543392,0.658924,0.72373,0.869424,0.575009,0.588295,-nan,
0.245779,0.386549,0.304697,0.456509,0.313408,-0.0779418,-0.188817,-nan,
0.439862,0.557664,0.596808,0.675116,0.760702,0.411445,-nan,-nan,
0.351039,0.484815,0.524391,0.620092,0.985531,0.605415,1.62836,-nan,
0.809675,0.780251,1.58781,0.963007,-nan,-nan,-nan,-nan,
0.473984,0.518758,0.45157,0.488142,0.372501,-nan,-nan,-nan,
0.671386,0.654963,0.954123,0.768442,1.77411,-nan,-nan,-nan,
0.47668,0.496261,0.337214,0.195811,-0.0651562,-nan,-nan,-nan,
0.409357,0.429136,0.38539,0.232037,0.116831,-nan,-nan,-nan,
0.512327,0.518849,0.926497,0.702222,-nan,-nan,-nan,-nan,
0.494872,0.501636,0.854121,0.633399,-nan,-nan,-nan,-nan,
0.160736,0.163537,0.0609358,-0.220602,-nan,-nan,-nan,-nan,
0.31243,0.325482,0.09271,-0.200155,-0.554061,-nan,-nan,-nan,
0.394863,0.402717,0.499855,0.265688,-nan,-nan,-nan,-nan,
0.334292,0.33945,0.339157,0.0831623,0.171712,-nan,-nan,-nan,
0.327229,0.334897,0.651895,0.429364,1.36134,-nan,-nan,-nan,
0.41301,0.416842,0.538229,0.293578,-nan,-nan,-nan,-nan,
0.172403,0.166979,-0.0643053,-0.406804,-0.897224,-nan,-nan,-nan,
0.286835,0.295137,0.369974,0.10234,0.236231,-nan,-nan,-nan,
0.308371,0.315141,0.378818,0.118521,0.204314,-nan,-nan,-nan,
0.0237435,-0.00807083,-0.105515,-0.441134,-0.480586,-nan,-nan,-nan,
0.300731,0.313842,0.417727,0.165888,0.297901,-nan,-nan,-nan,
0.17212,0.162187,0.533485,0.305116,0.887059,-nan,-nan,-nan,
-0.000448239,-0.0443974,-0.264797,-0.603553,-nan,-nan,-nan,-nan,
-0.067348,-0.122336,0.0544657,-0.290052,0.00297667,-nan,-nan,-nan,
-0.00359889,-0.0459964,0.234218,-0.0590299,0.358434,-nan,-nan,-nan,
-0.104451,-0.170959,-0.090502,-0.438695,-0.41903,-nan,-nan,-nan,
-0.0142009,-0.0727467,0.0885453,-0.239206,-0.053807,-nan,-nan,-nan,
-0.148065,-0.210044,-0.247845,-0.589348,-0.700018,-nan,-nan,-nan,
-0.133775,-0.21149,0.127975,-0.16978,-nan,-nan,-nan,-nan,
-0.30068,-0.381927,-0.341134,-0.655982,-0.45849,-nan,-nan,-nan,
-0.368351,-0.44438,-0.449018,-0.728925,-0.777111,-nan,-nan,-nan,
-0.418133,-0.495511,-0.514282,-0.753231,-nan,-nan,-nan,-nan,
-0.418533,-0.499859,-0.409646,-0.696906,-0.430379,-nan,-nan,-nan,
-0.622407,-0.661179,-0.621738,-0.799061,-0.616767,-nan,-nan,-nan,
-0.486542,-0.554747,-0.342022,-0.609679,-0.325874,-nan,-nan,-nan,
-0.520152,-0.569454,-0.484946,-0.713284,-0.505345,-nan,-nan,-nan,
-0.688158,-0.697018,-0.588959,-0.728765,-nan,-nan,-nan,-nan,
-0.636459,-0.65343,-0.96905,-0.883923,-nan,-nan,-nan,-nan,
-0.50399,-0.548406,-0.327221,-0.462179,-nan,-nan,-nan,-nan,
-0.432992,-0.49683,-0.508207,-0.500046,-nan,-nan,-nan,-nan,
-0.396481,-0.453407,-0.257101,-0.257532,-0.0971103,-nan,-nan,-nan,
-0.653637,-0.659821,-0.723193,-0.70231,-0.908525,-nan,-nan,-nan,
-0.418798,-0.452513,-0.250644,-0.207945,-0.0738185,-nan,-nan,-nan,
-0.526719,-0.550562,-0.536184,-0.481533,-0.612856,-nan,-nan,-nan,
-0.249576,-0.284693,0.0165241,0.212524,0.495729,-nan,-nan,-nan,
-0.497262,-0.519076,-0.38821,-0.307366,-0.159306,-nan,-nan,-nan,
-0.689832,-0.657575,-0.521189,-0.476817,-0.209643,-nan,-nan,-nan,
-0.526046,-0.518873,-0.46557,-0.405737,-0.410877,-nan,-nan,-nan,
-0.501668,-0.493521,-0.418758,-0.34914,-0.36905,-nan,-nan,-nan,
-0.439061,-0.435506,-0.148806,-0.00361947,0.316699,-nan,-nan,-nan,
-0.531021,-0.522216,-0.630107,-0.523687,-0.775343,-nan,-nan,-nan,
-0.55656,-0.544369,-0.349886,-0.221229,-0.12433,-nan,-nan,-nan,
-0.513255,-0.503738,-1.34969,-0.920808,-nan,-nan,-nan,-nan,
-0.234959,-0.215061,0.0318362,0.297192,0.768566,-nan,-nan,-nan,
-0.415742,-0.409055,-0.614843,-0.401678,-1.09381,-nan,-nan,-nan,
-0.244818,-0.220258,-0.073749,0.271123,0.558004,-nan,-nan,-nan,
-0.134632,-0.0860381,-0.0326383,0.306001,0.061833,-nan,-nan,-nan,
-0.232055,-0.204436,-0.278034,0.00568265,-0.369594,-nan,-nan,-nan,
-0.145297,-0.102497,-0.0878731,0.261335,0.0515337,-nan,-nan,-nan,
-0.100369,-0.0491282,0.242936,0.616974,-nan,-nan,-nan,-nan,
-0.3837,-0.375504,-0.510513,-0.295512,-0.570027,-nan,-nan,-nan,
-0.266599,-0.237088,-0.277413,-0.0128651,-0.380251,-nan,-nan,-nan,
-0.577584,-0.552719,-0.438819,-0.236366,-0.220417,-nan,-nan,-nan,
-0.367315,-0.328666,-0.285493,0.00773881,-0.381171,-nan,-nan,-nan,
-0.434238,-0.394829,-0.434838,-0.211712,-0.099087,-nan,-nan,-nan,
-0.240435,-0.17273,0.0491315,0.456975,0.803891,-nan,-nan,-nan,
-0.170281,-0.0855627,-0.198679,0.147475,-0.242489,-nan,-nan,-nan,
-0.0537247,0.0580531,0.0148815,0.401431,0.114125,-nan,-nan,-nan,
-0.0667258,0.0420729,0.278301,0.665306,-nan,-nan,-nan,-nan,
-0.283794,-0.224622,-0.533673,-0.323681,-0.810447,-nan,-nan,-nan,
-0.0768994,0.0322718,0.118402,0.510149,0.0970882,-nan,-nan,-nan,
0.0434832,0.181556,0.275066,0.654004,-nan,-nan,-nan,-nan,
0.0790239,0.22406,0.189467,0.581738,0.0603236,-nan,-nan,-nan,
-0.0419993,0.0761533,-0.0517453,0.289568,-nan,-nan,-nan,-nan,
0.239457,0.404864,0.399695,0.742195,-nan,-nan,-nan,-nan,
-0.0276214,0.0930675,-0.0479244,0.282199,-nan,-nan,-nan,-nan,
0.14398,0.301914,0.297657,0.660421,0.678252,-nan,-nan,-nan,
0.152007,0.310126,0.206873,0.567832,-nan,-nan,-nan,-nan,
0.296022,0.467928,0.511873,0.799575,-nan,-nan,-nan,-nan,
0.318445,0.488233,0.417328,0.741114,0.497965,-nan,-nan,-nan,
0.209265,0.37557,0.311982,0.647653,-nan,-nan,-nan,-nan,
0.284379,0.453812,0.344716,0.666619,0.338638,-nan,-nan,-nan,
0.464349,0.61374,0.870351,0.919519,-nan,-nan,-nan,-nan,
0.690541,0.761494,0.570657,0.774281,0.378812,-nan,-nan,-nan,
0.379434,0.525226,0.4552,0.669041,0.602693,-nan,-nan,-nan,
0.443541,0.567446,0.781832,0.862313,-nan,-nan,-nan,-nan,
0.43745,0.562063,0.467517,0.613025,-nan,-nan,-nan,-nan,
0.552522,0.654234,0.453041,0.585012,0.0522484,-nan,-nan,-nan,
0.54509,0.646867,0.519304,0.665918,-nan,-nan,-nan,-nan,
0.438458,0.560892,0.427739,0.510023,0.284959,-nan,-nan,-nan,
0.784506,0.790941,-nan,-nan,-nan,-nan,-nan,-nan,
0.741339,0.731435,0.434609,-nan,-nan,-nan,-nan,-nan,
0.776744,0.747501,1.11706,-nan,-nan,-nan,-nan,-nan,
0.685081,0.670325,0.350264,-nan,-nan,-nan,-nan,-nan,
1.01607,0.842889,-nan,-nan,-nan,-nan,-nan,-nan,
0.963372,0.779711,2.36819,-nan,-nan,-nan,-nan,-nan,
0.840175,0.651143,0.522588,-nan,-nan,-nan,-nan,-nan,
0.888018,0.661133,0.694741,-nan,-nan,-nan,-nan,-nan,
0.460526,0.190456,-nan,-nan,-nan,-nan,-nan,-nan,
0.466974,0.196704,-nan,-nan,-nan,-nan,-nan,-nan,
0.858932,0.574192,-nan,-nan,-nan,-nan,-nan,-nan,
0.535838,0.238803,0.208203,-nan,-nan,-nan,-nan,-nan,
0.485161,0.173529,-0.032518,-nan,-nan,-nan,-nan,-nan,
0.573866,0.26941,-nan,-nan,-nan,-nan,-nan,-nan,
0.501372,0.172344,0.035899,-nan,-nan,-nan,-nan,-nan,
0.484343,0.171456,0.0799685,-nan,-nan,-nan,-nan,-nan,
0.46236,0.124366,0.283719,-nan,-nan,-nan,-nan,-nan,
0.587742,0.284014,0.208026,-nan,-nan,-nan,-nan,-nan,
0.421172,0.0653605,0.084523,-nan,-nan,-nan,-nan,-nan,
0.270442,-0.120713,0.217489,-nan,-nan,-nan,-nan,-nan,
0.322055,-0.057097,-0.110472,-nan,-nan,-nan,-nan,-nan,
0.342356,-0.0261756,0.297731,-nan,-nan,-nan,-nan,-nan,
0.197048,-0.2104,-0.296851,-nan,-nan,-nan,-nan,-nan,
-0.065282,-0.501126,-0.294302,-nan,-nan,-nan,-nan,-nan,
-0.119146,-0.548836,-0.675046,-nan,-nan,-nan,-nan,-nan,
-0.267371,-0.663662,-0.616692,-nan,-nan,-nan,-nan,-nan,
-0.321985,-0.69941,-0.766714,-nan,-nan,-nan,-nan,-nan,
-0.261671,-0.652949,-0.468027,-nan,-nan,-nan,-nan,-nan,
-0.170363,-0.573001,-0.188284,-nan,-nan,-nan,-nan,-nan,
-0.400703,-0.735472,-1.16582,-nan,-nan,-nan,-nan,-nan,
-0.419608,-0.74656,-0.845066,-nan,-nan,-nan,-nan,-nan,
-0.255325,-0.632338,-0.493932,-nan,-nan,-nan,-nan,-nan,
-0.564583,-0.811224,-0.514386,-nan,-nan,-nan,-nan,-nan,
-0.574187,-0.813112,-nan,-nan,-nan,-nan,-nan,-nan,
-0.452946,-0.751063,-0.289867,-nan,-nan,-nan,-nan,-nan,
-0.607799,-0.821275,-nan,-nan,-nan,-nan,-nan,-nan,
-0.639328,-0.832218,-0.733792,-nan,-nan,-nan,-nan,-nan,
-0.538755,-0.781476,-nan,-nan,-nan,-nan,-nan,-nan,
-0.262905,-0.599447,-0.461143,-nan,-nan,-nan,-nan,-nan,
-0.320064,-0.635622,-0.362647,-nan,-nan,-nan,-nan,-nan,
-0.583143,-0.797356,-0.840462,-nan,-nan,-nan,-nan,-nan,
-0.44609,-0.710596,-0.925964,-nan,-nan,-nan,-nan,-nan,
-0.737443,-0.849891,-nan,-nan,-nan,-nan,-nan,-nan,
-0.388008,-0.609088,-0.264652,-nan,-nan,-nan,-nan,-nan,
-0.403036,-0.583515,-0.578753,-nan,-nan,-nan,-nan,-nan,
-0.481796,-0.656746,-0.602935,-nan,-nan,-nan,-nan,-nan,
-0.684703,-0.779835,-1.14053,-nan,-nan,-nan,-nan,-nan,
-0.374511,-0.522536,-0.498741,-nan,-nan,-nan,-nan,-nan,
-0.647778,-0.73481,-0.603421,-nan,-nan,-nan,-nan,-nan,
-0.590711,-0.673302,-nan,-nan,-nan,-nan,-nan,-nan,
-0.950191,-0.85378,-1.42767,-nan,-nan,-nan,-nan,-nan,
-0.98103,-0.835674,-nan,-nan,-nan,-nan,-nan,-nan,
-0.748483,-0.665391,-0.735148,-nan,-nan,-nan,-nan,-nan,
-0.544455,-0.49153,-1.7204,-nan,-nan,-nan,-nan,-nan,
-0.807348,-0.705304,-1.33581,-nan,-nan,-nan,-nan,-nan,
-0.760618,-0.611616,-0.801841,-nan,-nan,-nan,-nan,-nan,
-0.885472,-0.69527,-2.16359,-nan,-nan,-nan,-nan,-nan,
-0.49603,-0.273938,-0.0637059,-nan,-nan,-nan,-nan,-nan,
-0.585078,-0.361615,-0.663441,-nan,-nan,-nan,-nan,-nan,
-0.739169,-0.524323,-nan,-nan,-nan,-nan,-nan,-nan,
-0.77718,-0.533441,-0.436668,-nan,-nan,-nan,-nan,-nan,
-0.516156,-0.243238,-0.384458,-nan,-nan,-nan,-nan,-nan,
-0.303084,0.0215311,-0.248601,-nan,-nan,-nan,-nan,-nan,
-0.420864,-0.148517,-0.197889,-nan,-nan,-nan,-nan,-nan,
-0.389455,-0.0869155,-0.292416,-nan,-nan,-nan,-nan,-nan,
-0.303589,0.0170885,-0.0782406,-nan,-nan,-nan,-nan,-nan,
-0.195851,0.136185,-0.141402,-nan,-nan,-nan,-nan,-nan,
-0.137142,0.21686,0.203791,-nan,-nan,-nan,-nan,-nan,
-0.172077,0.179746,0.0895416,-nan,-nan,-nan,-nan,-nan,
-0.270926,0.0430854,-0.165999,-nan,-nan,-nan,-nan,-nan,
-0.360566,-0.0294264,-0.241652,-nan,-nan,-nan,-nan,-nan,
-0.485096,-0.192786,-0.205568,-nan,-nan,-nan,-nan,-nan,
-0.312941,0.0339954,0.056785,-nan,-nan,-nan,-nan,-nan,
-0.314098,0.0242481,-0.156631,-nan,-nan,-nan,-nan,-nan,
-0.417135,-0.109852,-0.192877,-nan,-nan,-nan,-nan,-nan,
-0.5032,-0.222647,-0.325303,-nan,-nan,-nan,-nan,-nan,
-0.589384,-0.336305,-0.549587,-nan,-nan,-nan,-nan,-nan,
-0.793164,-0.557258,-1.03055,-nan,-nan,-nan,-nan,-nan,
-0.972215,-0.70366,-0.589624,-nan,-nan,-nan,-nan,-nan,
-0.759546,-0.522706,-0.516734,-nan,-nan,-nan,-nan,-nan,
-0.891916,-0.620743,-1.31061,-nan,-nan,-nan,-nan,-nan,
-0.514267,-0.233397,-0.0231634,-nan,-nan,-nan,-nan,-nan,
-0.798306,-0.539438,-0.408532,-nan,-nan,-nan,-nan,-nan,
-0.530985,-0.251407,-0.214156,-nan,-nan,-nan,-nan,-nan,
-0.864641,-0.615021,-0.323235,-nan,-nan,-nan,-nan,-nan,
-0.43699,-0.118059,-0.0239655,-nan,-nan,-nan,-nan,-nan,
-0.658205,-0.43617,-nan,-nan,-nan,-nan,-nan,-nan,
-0.670827,-0.426485,-0.558168,-nan,-nan,-nan,-nan,-nan,
-0.461561,-0.146829,-0.109615,-nan,-nan,-nan,-nan,-nan,
-0.213406,0.172656,0.401243,-nan,-nan,-nan,-nan,-nan,
-0.164577,0.175269,0.148606,-nan,-nan,-nan,-nan,-nan,
-0.0809973,0.314724,0.654966,-nan,-nan,-nan,-nan,-nan,
-0.23548,0.174113,-0.051305,-nan,-nan,-nan,-nan,-nan,
-0.00835306,0.421744,-nan,-nan,-nan,-nan,-nan,-nan,
-0.182071,0.219731,0.30971,-nan,-nan,-nan,-nan,-nan,
0.0881969,0.53617,0.864035,-nan,-nan,-nan,-nan,-nan,
-0.00303409,0.46443,0.240035,-nan,-nan,-nan,-nan,-nan,
0.165223,0.619562,1.44312,-nan,-nan,-nan,-nan,-nan,
0.124919,0.587603,0.590403,-nan,-nan,-nan,-nan,-nan,
0.197996,0.648272,-nan,-nan,-nan,-nan,-nan,-nan,
0.0712677,0.518054,0.923669,-nan,-nan,-nan,-nan,-nan,
-0.131499,0.285163,0.290642,-nan,-nan,-nan,-nan,-nan,
-0.104706,0.289894,0.276895,-nan,-nan,-nan,-nan,-nan,
-0.0605201,0.374116,0.885681,-nan,-nan,-nan,-nan,-nan,
0.064147,0.488566,0.648083,-nan,-nan,-nan,-nan,-nan,
0.129779,0.552837,1.26698,-nan,-nan,-nan,-nan,-nan,
0.135392,0.577466,0.373158,-nan,-nan,-nan,-nan,-nan,
0.120493,0.549324,1.39808,-nan,-nan,-nan,-nan,-nan,
0.279863,0.698645,-nan,-nan,-nan,-nan,-nan,-nan,
0.461723,0.804938,-nan,-nan,-nan,-nan,-nan,-nan,
0.36648,0.745663,0.74382,-nan,-nan,-nan,-nan,-nan,
0.407763,0.755583,0.974933,-nan,-nan,-nan,-nan,-nan,
0.453997,0.793306,-nan,-nan,-nan,-nan,-nan,-nan,
0.541556,0.834215,-nan,-nan,-nan,-nan,-nan,-nan,
0.432789,0.772913,1.82684,-nan,-nan,-nan,-nan,-nan,
0.436919,0.7806,1.58438,-nan,-nan,-nan,-nan,-nan,
0.693222,0.879079,-nan,-nan,-nan,-nan,-nan,-nan,
0.762866,0.874321,-nan,-nan,-nan,-nan,-nan,-nan,
0.543978,0.749457,-nan,-nan,-nan,-nan,-nan,-nan,
0.741142,0.831777,-nan,-nan,-nan,-nan,-nan,-nan,
1.00435,0.891271,-nan,-nan,-nan,-nan,-nan,-nan,
0.737084,0.735992,1.00903,-nan,-nan,-nan,-nan,-nan,
0.66254,0.663417,1.55865,-nan,-nan,-nan,-nan,-nan,
0.995996,0.839993,-nan,-nan,-nan,-nan,-nan,-nan,
1.05233,0.818568,-nan,-nan,-nan,-nan,-nan,-nan,
1.14932,0.830942,-nan,-nan,-nan,-nan,-nan,-nan,
0.864032,0.531098,1.17963,-nan,-nan,-nan,-nan,-nan,
0.961655,0.624325,1.03485,-nan,-nan,-nan,-nan,-nan,
0.888131,0.486051,0.363514,-nan,-nan,-nan,-nan,-nan,
0.675775,0.193311,0.46882,-nan,-nan,-nan,-nan,-nan,
1.02417,0.561291,0.25831,-nan,-nan,-nan,-nan,-nan,
0.869765,0.37542,0.884401,-nan,-nan,-nan,-nan,-nan,
0.483797,-0.174444,-0.270432,-nan,-nan,-nan,-nan,-nan,
0.564052,-0.0590679,0.285228,-nan,-nan,-nan,-nan,-nan,
0.415337,-0.238834,-0.482286,-nan,-nan,-nan,-nan,-nan,
0.69942,0.1545,0.255654,-nan,-nan,-nan,-nan,-nan,
0.466089,-0.236728,-0.101635,-nan,-nan,-nan,-nan,-nan,
0.369926,-0.262519,-0.304063,-nan,-nan,-nan,-nan,-nan,
0.197967,-0.457953,-0.508627,-nan,-nan,-nan,-nan,-nan,
0.293669,-0.350146,-0.301938,-nan,-nan,-nan,-nan,-nan,
0.312833,-0.388745,-0.212501,-nan,-nan,-nan,-nan,-nan,
0.592754,-0.0114129,0.428187,-nan,-nan,-nan,-nan,-nan,
0.378626,-0.230752,-0.243343,-nan,-nan,-nan,-nan,-nan,
0.712588,0.19407,0.505101,-nan,-nan,-nan,-nan,-nan,
0.284997,-0.330144,-0.306469,-nan,-nan,-nan,-nan,-nan,
0.412468,-0.153593,0.192848,-nan,-nan,-nan,-nan,-nan,
0.698258,0.219047,0.251732,-nan,-nan,-nan,-nan,-nan,
0.780259,0.361469,0.583132,-nan,-nan,-nan,-nan,-nan,
0.645508,0.190853,0.265519,-nan,-nan,-nan,-nan,-nan,
0.606806,0.229406,0.284538,-nan,-nan,-nan,-nan,-nan,
0.444479,0.0512441,0.228389,-nan,-nan,-nan,-nan,-nan,
