Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
0.000966633,0.000966857,0.00277711,0.00277886,0.00369922,0.00369917,0.00434678,0.00434805,
0.00138877,0.00138908,0.00310011,0.00310189,0.00406644,0.00406634,0.00662479,0.00662571,
0.00230347,0.00230393,0.00459224,0.00459428,0.00522656,0.00522661,0.0101646,0.0101664,
0.00185923,0.00185972,0.00406764,0.00406961,0.00472398,0.00472395,0.00838926,0.00839025,
0.0010263,0.00102681,0.00317609,0.00317791,0.00420084,0.00420075,0.0105992,0.010601,
0.000101719,0.000102227,0.000272563,0.000273864,0.000437888,0.00043726,0.00593435,0.00593515,
9.10189e-05,9.15889e-05,0.00138807,0.00138956,0.00171725,0.00171678,0.00263507,0.0026348,
-0.000637685,-0.000637111,0.000420093,0.000421446,0.00300494,0.00300475,0.00949212,0.00949401,
-0.00121152,-0.00121092,9.20783e-05,9.33758e-05,0.00253527,0.00253501,0.00582384,0.00582498,
-0.00103978,-0.00103912,-0.000974058,-0.000972976,-0.000652971,-0.00065377,-0.00045425,-0.000454843,
-0.00078098,-0.000780288,-0.00182922,-0.00182832,-0.00122386,-0.00122481,0.00091811,0.000917466,
-0.000202665,-0.000201898,0.00127474,0.00127621,0.00154254,0.00154206,0.00391083,0.00391078,
0.000574037,0.00057489,0.000137452,0.00013872,0.000247404,0.000246762,0.000243372,0.00024302,
0.000604441,0.000605329,0.00155637,0.0015579,0.0036113,0.00361117,0.00771375,0.00771505,
0.00011421,0.000115085,0.000395654,0.000396997,0.00239938,0.00239908,0.00328767,0.00328791,
0.0007648,0.000765741,0.00174244,0.001744,0.00539124,0.00539124,0.0133203,0.0133219,
0.00161368,0.00161474,0.00375222,0.00375414,0.00495942,0.00495946,0.00577785,0.00577905,
0.00141807,0.00141914,0.00360611,0.003608,0.0054264,0.00542637,0.0109631,0.0109643,
0.000798652,0.000799673,0.00137427,0.00137579,0.00185127,0.00185084,0.00330223,0.00330256,
0.00176768,0.00176884,0.00205169,0.00205329,0.00246192,0.00246139,0.00260278,0.00260187,
0.00222164,0.00222287,0.00468484,0.00468687,0.00739226,0.00739241,0.0100981,0.0100996,
0.00160814,0.00160932,0.00318716,0.00318896,0.00462728,0.00462714,0.00741129,0.00741242,
0.00236493,0.00236625,0.0039894,0.00399135,0.00554882,0.00554889,0.00935905,0.00936096,
0.00322494,0.00322637,0.00416426,0.00416622,0.00564377,0.00564387,0.00804266,0.00804434,
0.0037523,0.00375379,0.00554217,0.00554434,0.00673718,0.00673734,0.0123629,0.0123654,
0.00376035,0.00376184,0.00682745,0.00682983,0.00858126,0.00858162,0.0127368,0.0127395,
0.00296568,0.00296708,0.00678308,0.00678543,0.00671598,0.006716,0.00908766,0.00908854,
0.00367546,0.00367693,0.00728434,0.00728674,0.0091106,0.00911084,0.0159091,0.0159113,
0.00360921,0.00361065,0.00719299,0.00719537,0.00778538,0.00778558,0.012804,0.0128066,
0.00281655,0.00281788,0.00569143,0.00569358,0.00319254,0.00319201,0.00582345,0.00582325,
0.00267431,0.00267563,0.00640517,0.00640744,0.00393483,0.00393447,0.00439395,0.00439354,
0.00192313,0.0019244,0.00646266,0.00646495,0.00781734,0.00781762,0.0133808,0.0133837,
0.00161725,0.00161848,0.00477264,0.00477464,0.00392361,0.0039233,0.00453074,0.00453131,
0.00235821,0.00235954,0.00681216,0.00681449,0.00809413,0.00809416,0.0113138,0.0113147,
0.00165564,0.00165684,0.00401112,0.00401299,0.00463071,0.00463049,0.0115748,0.0115778,
