Sensor X1,Motor Y1,Sensor X2,Motor Y2,
-0.298983,-0.290017,-0.351124,-0.334347,
-0.0599155,-0.0585422,0.16957,0.178507,
-0.0362923,-0.0349105,-0.216325,-0.208372,
0.0711819,0.0728781,0.173039,0.183201,
0.128684,0.130007,-0.131557,-0.123372,
0.375134,0.361036,0.680008,0.603098,
0.442707,0.41858,0.697646,0.614585,
0.440917,0.417076,0.349603,0.34837,
0.564543,0.514154,0.587902,0.541334,
0.270458,0.266581,0.225886,0.235403,
0.299876,0.293685,0.408027,0.400443,
0.653226,0.576638,0.741015,0.642526,
0.420473,0.399814,0.40751,0.398332,
0.392841,0.376261,0.134266,0.144212,
0.477808,0.447098,0.752384,0.649104,
0.43112,0.408869,0.26352,0.269935,
0.428314,0.40638,0.312035,0.313384,
0.412206,0.392871,0.555583,0.518125,
0.541569,0.496806,0.450139,0.434725,
0.384166,0.368744,0.346874,0.346385,
0.242939,0.240304,0.607894,0.555077,
0.320456,0.312177,0.221965,0.229338,
0.369458,0.355846,0.820287,0.686189,
0.242908,0.240252,0.0899096,0.098555,
-0.00353402,-0.00240239,0.0832325,0.0907414,
-0.0117916,-0.0107524,-0.177288,-0.172196,
-0.106567,-0.105602,-0.156017,-0.151475,
-0.09876,-0.0978717,-0.192008,-0.188007,
0.0236189,0.0246595,0.0728452,0.0793873,
0.181535,0.181251,0.470615,0.449434,
0.0214913,0.0225349,-0.161847,-0.158261,
0.0665475,0.0676943,-0.0262073,-0.0219092,
0.290493,0.284601,0.292233,0.293698,
0.0592993,0.0603495,0.239118,0.242161,
0.100712,0.101703,-0.142636,-0.138376,
0.214696,0.213247,0.610711,0.555352,
0.141594,0.142184,0.0122891,0.0187669,
0.148332,0.148741,0.201332,0.205725,
0.267381,0.263225,0.182931,0.190273,
0.607668,0.545112,0.66749,0.594286,
0.567137,0.515687,0.828604,0.68998,
0.329102,0.319712,0.316187,0.314842,
0.47743,0.446492,0.355797,0.349891,
0.26119,0.257162,0.127096,0.132079,
0.583986,0.527955,1.13835,0.821821,
0.579675,0.524756,0.582063,0.533966,
0.507775,0.470424,0.579161,0.531493,
0.337377,0.326934,0.268787,0.269226,
0.645096,0.570735,0.719814,0.626396,
0.37369,0.358922,0.508455,0.477328,
0.419853,0.398628,0.175845,0.178623,
0.180936,0.179941,0.164255,0.167154,
0.134383,0.134267,0.0332944,0.0352093,
0.243896,0.240346,0.19135,0.193839,
0.384006,0.367866,0.127319,0.130333,
0.170216,0.169403,0.0915861,0.0943114,
0.140233,0.139987,0.122239,0.12524,
0.0452627,0.0454142,-0.0998588,-0.100202,
0.279105,0.273352,0.575067,0.528035,
0.209815,0.207748,0.177571,0.180202,
0.077729,0.0778682,-0.290575,-0.287068,
0.0217939,0.021794,0.180481,0.183245,
0.205897,0.203963,0.213404,0.215293,
0.431042,0.407987,0.313254,0.310016,
0.311132,0.302801,0.328294,0.323702,
0.341933,0.330662,0.320506,0.316954,
0.427152,0.404689,0.420335,0.405108,
0.521319,0.480705,0.342114,0.336414,
0.599367,0.538727,0.775602,0.659735,
0.566748,0.515025,0.758371,0.64934,
0.440333,0.415667,0.346275,0.339224,
0.348766,0.336743,0.28398,0.282092,
0.229892,0.226862,0.352099,0.344644,
0.410994,0.390976,0.747919,0.642983,
0.421235,0.399637,0.433313,0.414792,
0.315935,0.307103,0.428005,0.410268,
0.230254,0.227156,0.226132,0.225823,
0.132572,0.13219,0.012173,0.0112924,
-0.0435525,-0.0440942,-0.202545,-0.205103,
-0.221595,-0.219516,-0.0573117,-0.0596551,
-0.221976,-0.219868,-0.267273,-0.267483,
-0.348692,-0.337189,-0.630818,-0.568476,
-0.171731,-0.17128,0.0549746,0.0554179,
-0.462436,-0.434404,-0.513474,-0.481759,
-0.309451,-0.301706,-0.439925,-0.421902,
-0.611697,-0.547889,-0.51423,-0.482295,
-0.283186,-0.277314,-0.288525,-0.28686,
-0.508388,-0.470939,-0.676126,-0.599002,
-0.551248,-0.503753,-1.26051,-0.858741,
-0.380255,-0.364678,-0.40947,-0.392445,
-0.145195,-0.144788,0.0412981,0.0472357,
-0.119405,-0.119344,-0.285711,-0.278719,
-0.0681998,-0.0682797,0.116664,0.124091,
-0.275991,-0.270468,-0.690821,-0.604944,
-0.0727128,-0.0727441,-0.127122,-0.123176,
-0.306667,-0.29884,-0.290078,-0.283094,
-0.0542483,-0.0541859,0.0789257,0.0859297,
-0.214025,-0.211736,-0.591059,-0.536337,
-0.0987542,-0.0986803,0.0989361,0.105546,
-0.206184,-0.204192,-0.271023,-0.265402,
-0.183443,-0.182162,0.0362288,0.0425105,
